gene_id	JCYL001B	JCYL002B	JCYL003B	JCYL001D	JCYL002D	JCYL003D
YDR244W	820.436	826.69	831.777	843.622	838.106	844.565
YDR245W	529.64	539.345	538.402	547.511	545.3	546.139
YDR246W	349.142	352.31	353.896	334.066	334.204	338.451
YDR246W-A	57.6	59.024	59.405	55.772	56.809	57.267
YDR247W	474.165	470.969	472.561	488.663	482.32	483.493
YDR248C	261.749	267.61	269.79	269.895	273.279	274.051
YDR249C	643.592	654.44	658.535	671.405	675.245	680.989
YDR251W	1498.34	1505.217	1510.918	1556.161	1545.072	1551.429
YDR252W	558	583.85	578.703	565.668	578.41	580.601
YDR253C	575.44	602.658	587.33	590.802	601.63	592.412
YDR254W	3532.311	3602.412	3606.831	3522.056	3529.157	3535.492
YDR255C	1031.955	1025.903	1025.833	1075.259	1043.012	1048.28
YDR256C	546.861	544.392	547.603	538.148	535.998	538.554
YDR257C	696.599	701.532	704.888	726.038	723.505	724.46
YDR258C	1069.26	1083.102	1086.944	1104.799	1108.238	1110.293
YDR259C	1185.116	1205.838	1214.26	1229.191	1227.635	1239.317
YDR260C	299.05	311.346	320.586	267.4	278.487	285.163
YDR261C	616.815	622.427	625.275	629.037	630.946	630.892
YDR261C-C	1011.00383333333	1011.00383333333	1011.00383333333	1011.00383333333	1011.00383333333	1011.00383333333
YDR261C-D	2254.362	2253.3	2253.555	2322.923	2294.758	2301.255
YDR261W-A	1268	1268	1268	1268	1268	1268
YDR261W-B	4369.061	4281.91	4281.202	4498.722	4327.329	4330.003
YDR262W	285.28	285.332	286.247	291.449	289.668	289.818
YDR263C	947.199	957.712	965.189	988.549	988.606	992.904
YDR264C	1423.411	1452.296	1476.726	1445.601	1455.743	1474.576
YDR265W	669.635	674.83	683.911	694.883	690.089	699.664
YDR266C	2403.53	2415.722	2418.797	2363.925	2339.316	2335.736
YDR267C	331.481	330.683	329.178	333.585	331.537	329.547
YDR268W	526.259	526.107	529.987	544.076	538.531	539.05
YDR270W	1394.91	1380.923	1386.415	1443.138	1412.606	1410.626
YDR272W	269.249	274.198	272.684	275.69	278.583	277.012
YDR273W	602.79	617.852	618.426	609.775	618.408	619.218
YDR274C	396.472	399.083	410.796	329.895	327.596	338.889
YDR275W	244.247	245.832	243.949	251.915	250.686	248.887
YDR276C	49	49	49	49	49	49
YDR277C	382.401	382.41	383.608	389.079	387.892	387.653
YDR279W	795.685	805.262	815.215	835.897	834.986	841.391
YDR280W	286.697	290.406	289.591	292.203	294.633	292.849
YDR281C	65.828	66.197	65.348	65.782	65.917	65.198
YDR282C	500.131	504.466	506.035	517.968	517.971	516.868
YDR283C	3519.48	3544.833	3549.604	3652.122	3627.415	3631.27
YDR284C	263.521	260.852	262.16	266.24	262.574	261.83
YDR285W	2404.841	2430.926	2457.846	2516.547	2504.771	2513.847
YDR286C	119.167	120.637	120.094	123.623	123.403	122.731
YDR287W	475.279	482.614	482.341	482.699	483.648	485.114
YDR288W	493.082	498.628	503.719	514.327	513.778	516.474
YDR289C	852.358	883.975	879.341	870.112	886.383	888.513
YDR291W	1468.019	1489.64	1491.753	1521.51	1527.356	1528.059
YDR292C	1039.958	1045.346	1051.884	1082.901	1077.774	1080.783
YDR293C	1860.313	1861.54	1868.575	1890.534	1878.202	1881.335
YDR294C	837.486	828.92	824.411	842.363	824.324	820.045
YDR295C	1065.751	1068.33	1073.889	1106.082	1096.41	1099.786
YDR296W	199.313	203.258	200.889	195.596	198.776	198.487
YDR297W	429.713	427.368	426.243	415.261	410.411	411.074
YDR298C	255.916	253.391	254.765	251.545	248.14	249.885
YDR299W	1122.532	1144.545	1158.623	1157.844	1164.645	1169.941
YDR300C	457.352	459.052	458.926	469.696	468.281	467.132
YDR301W	2610.557	2657.61	2655.822	2702	2704.73	2703.059
YDR302W	357.127	361.854	360.828	372.322	370.778	368.197
YDR303C	7755.411	7789.207	7684.354	7689.469	7558.776	7535.168
YDR304C	195.267	193.517	194.022	196.136	194.163	194.069
YDR305C	554.31	557.431	556.687	560.901	557.219	556.964
YDR306C	1122.91	1122.555	1115.85	1160.94	1142.52	1138.407
YDR307W	3716.768	3507.606	3602.471	3711.384	3470.761	3511.16
YDR308C	135.495	138.822	139.369	140.117	142.592	142.577
YDR309C	318.117	315.895	317.708	321.546	318.966	320.807
YDR310C	1754.234	1735.327	1737.201	1690.128	1663.268	1670.316
YDR311W	1516.149	1530.731	1543.135	1542.201	1531.184	1539.558
YDR312W	820.964	849.207	854.907	849.529	866.289	869.362
YDR313C	330.421	332.781	332.313	337.06	336.324	335.982
YDR314C	1506.449	1510.847	1520.455	1573.984	1557.06	1562.817
YDR315C	2676.151	2611.676	2636.862	2698.216	2598.367	2624.101
YDR316W	1150.613	1170.496	1164.242	1204.073	1199.589	1199.576
YDR316W-A	484.21656331652	484.21656331652	484.21656331652	487.372	481.1	484.198
YDR316W-B	2599.84116666667	2599.84116666667	2599.84116666667	2599.84116666667	2599.84116666667	2599.84116666667
YDR317W	7276.481	7241.876	7343.235	7234.467	7140.181	7132.837
YDR318W	813.774	818.773	822.487	844.66	836.661	837.699
YDR319C	615.707	612.254	619.286	635.971	626.399	632.716
YDR320C	1067.926	1061.667	1060.378	1092.462	1078.68	1073.88
YDR320C-A	49	49	49	49	49	49
YDR321W	366.587	366.742	367.113	375.698	373.202	372.933
YDR322C-A	150.279	148.634	148.817	155.179	151.818	151.109
YDR322W	670.251	673.128	668.969	683.115	677.221	672.755
YDR323C	734.929	731.782	735.153	765.708	755.217	754.612
YDR324C	1288.992	1294.945	1305.178	1342.045	1334.403	1337.268
YDR325W	2625.652	2626.709	2660.279	2689.082	2646.733	2678.958
YDR326C	3502.172	3458.103	3474.393	3591.38	3496.428	3506.14
YDR328C	241.938	246.35	244.619	235.992	240.311	241.233
YDR329C	630.942	639.512	639.768	620.015	622.59	624.755
YDR330W	497.317	504.983	505.492	503.013	508.248	508.87
YDR331W	444.589	445.55	449.124	459.338	456.7	457.413
YDR332W	1582.824	1604.183	1619.299	1630.581	1631.154	1644.545
YDR333C	976.109	977.191	985.138	1010.651	1003.984	1008.431
YDR334W	2243.961	2239.677	2262.69	2318.118	2295.329	2298.047
YDR335W	2528.443	2570.708	2594.791	2658.902	2658.147	2677.88
YDR336W	472.977	484.416	490.154	496.031	501.563	503.699
YDR337W	548.312	547.408	544.97	565.747	555.872	553.216
YDR338C	722.979	715.253	715.891	741.126	728.253	727.085
YDR339C	295.281	293.89	291.166	303.978	299.952	299.537
YDR341C	698.31	709.158	713.723	721.594	727.685	724.883
YDR342C	454.407	449.925	448.521	457.506	451.193	449.295
YDR343C	444.742	440.266	438.862	448.737	442.453	440.531
YDR344C	194.047	197.123	198.325	193.448	194.659	195.737
YDR345C	388.079	383.129	382.503	392.074	385.752	383.84
YDR346C	418.458	422.147	421.903	429.009	430.551	429.294
YDR347W	638.97	660.257	668.965	582.376	593.225	604.797
YDR348C	476.308	478.586	477.194	479.138	479.857	479.351
YDR349C	534.578	533.832	534.7	540.052	538.409	538.915
YDR350C	1563.606	1603.667	1614.498	1609.247	1626.212	1642.662
YDR351W	1784.123	1755.711	1776.092	1840.221	1791.784	1803.147
YDR352W	726.505	703.037	704.448	738.182	705.287	701.696
YDR353W	395.532	400.305	397.605	386.193	389.714	389.177
YDR354W	293.405	294.59	295.721	295.55	296.712	297.394
YDR356W	5898.689	5993.112	5998.402	5974.86	5932.498	5972.564
YDR357C	206.902	204.909	204.607	218.435	213.893	213.488
YDR358W	684.951	680.945	684.689	707.819	698.771	700.253
YDR359C	1264.894	1278.413	1276.242	1299.674	1302.913	1303.111
YDR361C	453.132	445.797	449.441	474.17	460.059	461.856
YDR362C	933.152	941.961	937.354	939.451	938.369	934.885
YDR363W	713.438	707.505	708.135	742.773	728.749	726.281
YDR363W-A	3714.626	3770.425	3743.409	3645.269	3610.844	3679.965
YDR364C	733.684	725.854	734.386	755.486	742.663	748.004
YDR365C	791.57	804.388	806.431	822.157	828.295	827.141
YDR365W-A	483.293824242942	483.293824242942	483.293824242942	486.368	480.224	483.309
YDR365W-B	2491.436	2491.332	2491.06	2568.518	2537.271	2543.309
YDR366C	6805.56	6420.68	6402.121	6498.572	6004.478	6077.445
YDR367W	201.354	203.32	203.965	208.093	208.581	208.331
YDR368W	708.882	651.227	649.347	720.009	653.757	652.637
YDR369C	3497.012	3575.718	3632.601	3511.637	3518.872	3524.079
YDR370C	530.016	529.977	534.094	548.905	543.808	545.058
YDR371W	8956.512	9061.059	9103.173	8725.733	8696.182	8768.148
YDR372C	472.586	477.253	479.645	489.702	490.403	488.296
YDR373W	250.916	251.639	254.714	258.858	257.305	258.647
YDR374C	1533.123	1514.806	1518.126	1567.372	1518.055	1523.203
YDR374W-A	118.734	121.547	123.495	123.182	124.895	124.92
YDR375C	524.723	526.504	529.197	537.418	536.218	536.679
YDR376W	521.755	521.481	522.417	536.694	533.542	532.076
YDR377W	69.172	68.884	69.444	70.855	70.595	71.039
YDR378C	75.901	73.933	72.782	77.793	74.898	74.488
YDR379C-A	179.941	167.863	167.241	185.352	170.035	170.785
YDR379W	1403.401	1422.474	1431.454	1450.824	1455.891	1462.238
YDR380W	1013.773	1002.892	1007.197	1036.982	1015.23	1013.741
YDR381C-A	101.237	101.343	101.302	104.447	103.66	103.383
YDR381W	200.193	204.176	202.905	199.468	203.142	202.788
YDR382W	1577.476	1472.378	1588.031	1093.349	1002.656	1080.347
YDR383C	370.126	369.244	371.737	385.356	378.135	379.756
YDR384C	415.302	422.751	418.429	367.211	369.699	368.959
YDR385W	690.759	687.347	687.647	676.237	672.657	673.802
YDR386W	902.572	912.806	914.8	938.791	939.717	941.392
YDR387C	783.306	785.804	789.127	778.608	774	777.477
YDR388W	5501.716	5534.427	5794.833	4248.76	4152.657	4342.226
YDR389W	711.687	722.765	728.118	734.293	740.3	742.886
YDR390C	1345.464	1342.448	1348.843	1382.524	1358.401	1359.478
YDR391C	236.3	236.15	236.602	243.245	241.071	241.897
YDR392W	415.988	422.372	421.542	410.955	413.502	414.704
YDR393W	669.428	679.773	683.557	696.707	701.096	702.928
YDR394W	654.983	634.418	634.77	657.993	630.052	635.232
YDR395W	1740.771	1742.526	1751.637	1792.223	1770.994	1776.323
YDR397C	184.074	186.663	184.187	186.767	186.957	185.987
YDR398W	806.623	811.118	810.672	796.175	794.37	793.601
YDR399W	172.608	173.417	173.637	174.051	174.307	174.276
YDR400W	382.879	384.019	385.416	395.345	394.082	393.931
YDR402C	929.212	948.311	955.736	963.951	973.564	978.279
YDR403W	1273.317	1268.569	1276.117	1312.824	1286.382	1288.423
YDR404C	172.729	173.647	172.577	176.106	175.772	174.688
YDR405W	1290.677	1335.434	1385.243	1010.217	1022.746	1061.16
YDR406W	2444.655	2458.683	2475.06	2429.791	2421.504	2433.297
YDR407C	4917.269	4650.736	4580.115	4933.121	4594.99	4573.148
YDR408C	302.109	308.474	307	289.456	293.626	293.855
YDR409W	64389.929	67571.753	65657.464	66381.376	69068.8	67347.624
YDR410C	369.508	364.772	367.401	383.531	375.137	376.761
YDR411C	313.734	310.833	309.792	312.14	309.454	308.951
YDR412W	272.435	283.756	283.742	285.439	294.146	294.354
YDR414C	422.23	424.297	429.415	438.041	437.554	439.782
YDR415C	519.215	513.937	513.608	518.048	507.765	508.6
YDR416W	1274.438	1279.438	1285.388	1314.147	1308.681	1309.97
YDR418W	286.723	287.297	286.929	255.701	255.769	256.992
YDR419W	1532.979	1597.307	1608.471	1560.098	1603.877	1634.435
YDR420W	2175.716	2168.664	2185.69	2172.832	2157.06	2174.377
YDR421W	2146.521	2186.936	2188.437	2197.075	2207.429	2200.367
YDR422C	818.323	822.173	823.264	836.046	837.008	836.418
YDR423C	563.069	575.417	580.311	573.098	580.755	583.705
YDR424C	56.035	57.516	57.261	56.038	57.365	57.065
YDR425W	4519.14	4441.694	4527.514	4548.162	4357.455	4454.359
YDR427W	1895.272	1925.171	1928.889	1936.508	1928.731	1944.169
YDR428C	318.94	321.915	322.384	330.36	329.994	329.62
YDR429C	703.237	731.039	734.709	607.338	618.188	623.107
YDR430C	1922.396	1963.275	1958.939	1964.238	1968.67	1961.733
YDR432W	1828.177	1816.62	1856.217	1442.096	1415.498	1456.634
YDR434W	664.12	662.037	663.086	689.119	679.767	678.96
YDR435C	302.312	300.078	301.238	309.621	305.765	305.978
YDR436W	1858.389	1903.024	1926.081	1775.134	1775.526	1788.479
YDR437W	109.712	111.23	110.03	111.016	112.108	111.927
YDR438W	481.213	466.739	468.814	490.793	472.169	472.334
YDR439W	660.675	650.239	651.81	684.225	667.617	667.756
YDR440W	2488.68	2450.017	2432.558	2500.179	2405.535	2413.367
YDR441C	261.863	259.395	261.88	244.909	241.239	243.688
YDR443C	4999.291	5033.145	5020.764	5061.177	5003.375	5033.788
YDR444W	1091.268	1109.775	1118.855	1128.534	1136.91	1138.854
YDR446W	657.913	690.426	698.784	673.866	697.569	704.041
YDR447C	98.766	99.032	99.618	99.959	100.309	100.31
YDR448W	693.204	694.646	698.325	669.774	667.109	670.322
YDR449C	1473.155	1496.36	1491.618	1528.04	1521.758	1525.162
YDR450W	103.358	104.435	104.943	104.099	105.155	105.338
YDR451C	364.539	362.905	365.908	357.827	355.953	360.035
YDR452W	1275.081	1273.586	1282.601	1320.759	1303.787	1303.838
YDR453C	200.254	198.045	198.412	199.843	197.158	196.509
YDR454C	167.047	166.872	167.256	170.818	169.34	169.609
YDR456W	882.32	867.945	867.698	903.397	880.615	875.267
YDR457W	7681.748	7812.557	7905.885	7907.854	7927.914	7953.3
YDR458C	1522.286	1529.626	1532.464	1586.859	1570.547	1572.1
YDR459C	453.674	455.876	457.449	467.267	465.387	465.042
YDR460W	344.611	352.617	352.251	352.817	358.494	357.105
YDR461C-A	212.866	218.961	212.945	192.5	195.76	195.22
YDR461W	49	49	49	49	49	49
YDR462W	206.551	209.505	209.156	201.322	203.905	204.415
YDR463W	582.124	583.086	584.545	593.697	591.091	591.752
YDR464W	2398.96	2439.241	2444.321	2421.62	2430.724	2443.33
YDR465C	405.223	411.815	410.127	412.376	415.785	413.735
YDR466W	1290.605	1298.13	1302.684	1326.421	1324.369	1324.805
YDR468C	271.141	273.985	274.411	281.407	281.937	280.307
YDR469W	209.927	211.283	212.547	218.671	217.752	218.394
YDR470C	773.412	773.825	776.277	803.783	795.116	797.578
YDR471W	86.584	87.615	87.079	86.331	87.26	86.936
YDR472W	278.443	276.657	278.016	281.388	277.929	278.951
YDR473C	879.206	904.424	901.215	914.618	927.251	925.647
YDR475C	1544.831	1572.176	1580.061	1535.582	1545.341	1553.996
YDR476C	538.315	532.932	535.274	496.797	489.08	495.89
YDR477W	2650.393	2683.975	2667.294	2617.098	2600.591	2593.262
YDR478W	337.213	347.554	349.037	345.326	352.069	354.775
YDR479C	3073.293	3072.614	3117.403	3023.96	2955.266	2945.673
YDR480W	286.694	288.814	289.245	292.516	294.05	294.248
YDR481C	788.296	786.514	789.154	746.272	743.225	746.321
YDR482C	321.786	327.599	325.149	303.709	307.486	307.3
YDR483W	408.119	409.466	410.054	415.935	415.383	415.473
YDR484W	2723.209	2777.091	2783.304	2835.787	2828.149	2844.777
YDR485C	1242.726	1263.174	1265.37	1293.147	1298.336	1301.052
YDR486C	442.322	458.641	463.837	454.155	466.653	470.932
YDR487C	234.138	232.297	230.769	224.822	221.044	221.081
YDR488C	2887.523	2912.219	2981.277	2294.936	2277.227	2335.483
YDR489W	313.788	315.846	316.382	323.982	323.068	323.556
YDR490C	1233.74	1251.073	1255.827	1217.45	1216.597	1222.916
YDR492W	272.646	271.195	273.835	275.733	274.083	275.074
YDR493W	83.269	85.651	84.848	83.044	84.999	84.781
YDR494W	412.95	417.768	420.213	427.673	429.295	431.51
YDR495C	6196.851	6410.113	6556.682	6295.241	6410.461	6545.273
YDR496C	923.395	937.208	943.813	960.797	963.526	966.924
YDR497C	474.708	476.478	476.117	473.415	474.424	472.924
YDR498C	480.541	483.733	484.391	470.074	468.48	469.63
YDR499W	10638.199	11045.053	11292.659	10569.553	10814.177	10915.203
YDR500C	53.353	53.033	52.907	52.365	52.329	52.476
YDR501W	497.354	495.764	500.83	513.016	509.729	512.106
YDR502C	782.206	838.784	875.455	662.538	694.348	709.206
YDR503C	212.37	214.03	213.419	217.358	217.776	217.263
YDR504C	8404.809	8126.541	8338.271	7956.099	7566.56	7516.713
YDR505C	4627.155	4589.813	4606.154	4663.124	4573.834	4554.696
YDR506C	650.905	656.734	654.238	659.842	660.04	657.939
YDR507C	1804.841	1808.925	1816.374	1869.35	1853.592	1858.097
YDR508C	1230.239	1238.095	1239.532	1240.614	1231.799	1238.272
YDR510W	58.829	59.111	58.986	58.507	59.054	59.084
YDR511W	98.454	100.176	99.935	97.965	99.346	99.78
YDR512C	227.606	233.208	227.988	220.625	224.034	221.287
YDR513W	168.41	164.925	167.402	173.177	168.909	170.22
YDR514C	552.257	566.832	564.284	565.876	574.343	572.825
YDR515W	1362.056	1395.427	1399.381	1416.58	1426.773	1440.286
YDR516C	507.964	511.201	510.162	497.615	498.69	499.288
YDR517W	669.225	684.918	678.851	619.358	630.081	633.747
YDR518W	659.997	652.443	656.357	679.241	666.52	668.845
YDR519W	121.683	122.025	122.17	122.717	123.281	123.529
YDR520C	1679.461	1732.082	1748.047	1757.005	1785.701	1790.909
YDR522C	1543.753	1516.725	1516.849	1577.521	1527.145	1521.337
YDR523C	706.35	701.866	703.859	736.654	723.041	722.086
YDR524C	1455.439	1420.5	1428.694	1477.615	1419.669	1423.256
YDR524C-B	467.914	443.362	460.711	367.925	347.488	361.557
YDR524W-C	41	41	41	41	41	41
YDR525W	1765.578	1738.723	1871.815	1228.119	1174.412	1241.621
YDR525W-A	94.647	95.231	93.827	94.642	94.438	93.582
YDR527W	655.2	660.396	661.577	669.706	668.182	671.164
YDR528W	569.107	558.204	561.203	588.61	572.942	575.266
YDR529C	66.057	65.611	65.52	65.636	65.32	65.311
YDR530C	274.931	277.77	277.316	270.349	273.35	273.731
YDR531W	1084.542	1082.618	1102.571	1157.244	1136.769	1146.85
YDR532C	1234.018	1220.236	1223.701	1298.351	1261.838	1265.696
YDR533C	264.675	271.393	272.252	271.072	276.767	276.532
YDR534C	1934.984	1966.431	2020.496	1533.107	1524.526	1613.216
YDR536W	873.092	849.999	845.029	887.601	855.251	855.938
YDR538W	210.661	212.064	211.07	210.683	211.5	210.734
YDR539W	475.409	479.936	480.001	486.283	488.833	488.113
YDR540C	720.917	752.066	742.624	746.551	762.47	760.816
YDR541C	352.226	353.865	355.831	362.776	361.438	361.858
YDR542W	332.608	347.194	356.957	286.661	295.484	307.245
YDR545W	3787.193	3759.37	3860.555	3250.271	3217.957	3276.471
YEL001C	230.191	236.55	236.519	234.806	238.774	238.302
YEL002C	731.379	736.57	741.883	753.397	751.888	753.501
YEL003W	484.066	499.416	508.799	505.634	510.082	519.4
YEL004W	1015.963	1018.516	1026.692	1051.207	1034.73	1036.992
YEL005C	368.681	368.533	372.971	383.586	380.575	383.047
YEL006W	481.958	482.493	483.937	490.708	484.07	486.16
YEL007W	54471.93	56397.796	53901.435	56201.944	57473.868	55541.802
YEL008W	148.871	150.463	148.058	142.169	143.006	142.136
YEL009C	255.576	252.833	255.422	259.052	256.381	257.677
YEL009C-A	216.219	210.489	214.183	224.05	216.563	218.097
YEL011W	668.228	671.159	670.029	678.91	677.041	675.155
YEL012W	206.591	210.948	209.329	213.091	215.157	213.721
YEL013W	719.33	713.584	716.704	743.954	728.427	730.392
YEL014C	2688.546	2626.248	2609.159	2607.393	2492.632	2498.041
YEL015W	608.184	611.151	615.544	625.563	625.459	626.05
YEL016C	603.946	611.87	613.992	614.274	617.767	616.877
YEL017C-A	49	49	49	49	49	49
YEL017W	788.369	752.618	773.487	725.803	689.429	703.039
YEL018W	297.405	306.142	305.656	304.683	311.092	311.668
YEL019C	631.223	605.448	613.455	639.898	608.623	614.306
YEL020C	937.516	935.435	937.764	911.685	898.873	904.862
YEL020W-A	69.512	71.086	71.758	70.019	71.349	71.339
YEL021W	276.395	285.254	283.191	270.195	275.963	275.864
YEL022W	3640.705	3638.121	3657.332	3767.703	3709.308	3726.489
YEL023C	3490.773	3786.497	3736.339	3480.704	3682.742	3648.085
YEL024W	152.366	154.518	154.827	153.2	155.42	155.826
YEL025C	1594.689	1604.012	1612.433	1662.456	1653.451	1654.609
YEL026W	77.698	77.318	77.216	77.807	77.393	77.614
YEL027W	116.359	114.77	114.249	116.058	114.378	114.182
YEL028W	104.74	104.075	104.686	106.207	105.567	105.477
YEL029C	460.972	457.628	458.259	472.641	465.663	465.063
YEL030W	792.583	802.667	802.932	803.104	805.209	806.62
YEL031W	1375.462	1387.306	1392.58	1408.051	1409.05	1412.832
YEL032W	1465.37	1456.452	1451.827	1431.315	1410.92	1412.319
YEL033W	15156.437	14864.738	15200.638	14046.036	13562.856	13630.083
YEL034W	120.076	121.814	121.501	118.203	119.815	120.446
YEL035C	986.038	949.906	992.847	782.401	746.965	778.853
YEL036C	1063.525	1043.672	1054.517	942.504	923.37	930.969
YEL037C	2202.217	2196.249	2274.101	1702.617	1660.282	1733.534
YEL038W	379.932	383.602	384.67	355.963	355.972	355.856
YEL039C	72.41	73.822	73.704	73.368	74.63	74.177
YEL040W	428.342	427.165	424.902	430.773	428.348	427.223
YEL041W	999.414	992.986	996.824	1029.14	1006.584	1008.145
YEL042W	485.682	482.483	483.309	495.433	490.407	490.238
YEL043W	1668.379	1655.032	1668.85	1664.482	1635.393	1647.03
YEL044W	294.919	298.504	297.039	286.61	286.707	287.797
YEL046C	490.96	495.991	493.531	471.293	474.422	474.937
YEL047C	983.719	973.509	980.233	981.308	964.041	968.715
YEL048C	256.577	262.456	264.594	267.324	269.303	271.111
YEL049W	182.534	181.064	182.687	165.092	162.657	164.262
YEL050C	324.383	326.282	323.736	327.434	328.851	326.934
YEL051W	228.825	232.877	233.142	234.246	237.211	237.23
YEL052W	697.904	711.218	716.934	705.409	714.824	718.802
YEL053C	1721.369	1748.385	1758.622	1778.263	1782.886	1792.249
YEL054C	174.767	177.004	176.447	170.502	172.355	173.436
YEL055C	1745.203	1763.21	1781.654	1822.29	1817.705	1822.617
YEL056W	680.961	682.147	682.568	692.138	686.64	686.209
YEL057C	634.353	630.738	630.931	661.847	645.214	645.974
YEL058W	835.036	843.716	842.269	798.141	802.64	805.668
YEL059C-A	231.29	225.389	232.165	188.065	181.254	186.248
YEL059W	77.198	72.515	72.915	76.666	72.274	72.441
YEL060C	1362.972	1366.715	1367.973	1237.062	1229.257	1238.634
YEL061C	5171.552	5264.061	5299.832	5240.029	5217.58	5273.335
YEL062W	3694.421	3598.247	3645.052	3719.772	3567.826	3612.253
YEL063C	559.035	552.296	553.022	559.48	549.884	548.48
YEL064C	523.141	518.411	521.02	542.93	534.747	533.039
YEL065W	839.267	832.326	835.466	847.199	831.775	832.769
YEL066W	200.606	201.912	199.168	190.032	189.742	189.872
YEL067C	125.897	123.817	124.084	125.179	123.589	123.081
YEL068C	97.231	96.234	95.747	98.324	97.078	96.044
YEL069C	448.24	446.583	445.812	450.945	449.62	448.294
YEL070W	389.594	390.809	388.86	385.451	386.744	386.195
YEL071W	529.776	532.266	530.817	539.217	537.518	536.55
YEL072W	316.196	318.94	319.662	330.274	329.815	330.807
YEL073C	75.755	75.987	75.805	76.945	76.942	76.899
YEL075C	320	320	320	320	320	320
YEL076C	1168.473	1119.175	1175.643	881.347	848.832	878.051
YEL076C-A	602	602	602	602	602	602
YEL077C	1754.764	1771.964	1766.97	1654.298	1662.922	1664.268
YER001W	1564.58	1554.504	1575.874	1605.277	1584.361	1593.841
YER002W	648.531	701.41	713.671	665.914	701.784	705.213
YER003C	341.561	343.394	346.214	346.656	348.434	350.285
YER004W	598.166	621.466	622.55	527.048	537.015	542.232
YER005W	567.439	568.761	570.519	576.597	575.623	574.051
YER006W	553.439	554.848	557.784	554.811	553.687	555.824
YER007C-A	272.242	272.103	270.86	269.341	265.934	268.02
YER007W	961.088	968.328	972.869	1010.804	1004.325	1005.203
YER008C	2109.104	2124.856	2137.423	2189.99	2182.052	2187.512
YER009W	91.332	90.98	91.908	93.42	93.075	93.469
YER010C	208.236	205.466	205.529	209.343	206.498	206.423
YER011W	283.765	269.968	271.533	275.685	262.899	267.5
YER012W	182.196	183.23	183.42	186.275	185.807	184.88
YER013W	1594.698	1625.691	1631.195	1650.278	1664.789	1665.754
YER014C-A	124.489	126.107	126.691	124.273	126.14	126.488
YER014W	1540.123	1508.799	1491.074	1524.386	1470.665	1462.242
YER015W	1163.963	1166.141	1169.846	1198.081	1183.512	1185.929
YER016W	510.39	518.944	516.616	520.171	522.27	522.216
YER017C	1345.297	1349.636	1358.452	1257.566	1250.907	1262.228
YER018C	2859.719	2949.277	3055.868	2186.201	2204.272	2274.567
YER019C-A	86.658	86.013	85.588	84.868	83.92	84.086
YER019W	1589.789	1606.391	1649.19	1353.306	1351.571	1386.469
YER020W	797.234	806.949	812.174	726.398	732.437	738.774
YER021W	964.865	983.033	990.594	997.613	1003.342	1012.209
YER022W	7072.502	7292.366	7407.483	6822.35	6950.1	7090.138
YER023W	213.783	214.48	211.93	211.916	212.063	210.678
YER024W	948.531	953.598	953.545	955.608	956.159	955.908
YER025W	552.041	557.748	555.695	563.872	564.846	562.302
YER026C	314.867	318.459	318.131	320.279	320.797	320.334
YER027C	429.878	436.747	435.187	431.501	434.713	434.053
YER028C	319.219	319.594	319.134	315.395	315.147	315.49
YER029C	184.893	188.386	187.207	188.905	191.321	190.413
YER030W	120.416	125.131	125.323	123.392	127.72	127.169
YER031C	312.224	311.641	309.836	310.458	307.519	306.636
YER032W	1294.5	1298.735	1313.211	1329.247	1324.145	1332.212
YER033C	1480.861	1488.016	1497.245	1495.467	1488.431	1497.566
YER034W	550.214	550.344	547.042	541.966	535.594	537.103
YER035W	513.652	523.56	524.868	455.581	459.716	464.226
YER036C	685.867	691.475	692.981	680.759	683.561	684.697
YER037W	587.722	598.94	599.583	606.793	609.896	611.372
YER038C	8980.458	9149.07	9154.573	8969.358	9011.26	8939.313
YER038W-A	179.205	185.258	185.554	167.523	171.115	173.685
YER039C	304.114	301.223	305.568	292.238	289.075	291.677
YER039C-A	59.496	58.465	57.945	59.196	57.873	57.618
YER040W	1131.378	1140.784	1150.23	1153.648	1151.084	1158.835
YER041W	1597.795	1573.659	1573.14	1633.517	1586.069	1591.469
YER042W	196.121	197.995	197.464	203.539	203.038	202.676
YER043C	397.673	398.89	399.17	391.065	391.142	391.839
YER044C	102.785	102.555	103.963	104.434	104.407	105.059
YER044C-A	1004.634	1043.865	1049.59	1044.663	1067.745	1069.204
YER045C	1824.031	1892.843	1901.449	1860.632	1883.903	1908.53
YER046W	96.576	96.838	97.25	97.792	98.246	97.984
YER047C	1103.593	1104.191	1108.06	1117.552	1109.752	1114.477
YER048C	461.354	466.997	467.669	477.99	480.762	478.885
YER048W-A	142.528	143.279	144.15	149.204	149.094	149.709
YER049W	679.607	685.36	689.963	697.889	700.563	700.738
YER050C	114.585	114.689	115.194	117.33	117.6	117.403
YER051W	677.383	682.47	680.157	701.058	698.37	696.212
YER052C	517.816	522.871	524.666	529.687	531.24	531.968
YER053C	591.779	598.257	610.623	612.814	613.583	619.818
YER053C-A	49	49	49	49	49	49
YER054C	1363.915	1403.324	1406.83	1382.636	1397.109	1407.865
YER055C	277.209	279.338	278.613	278.335	278.728	278.013
YER056C	593.552	594.781	593.381	598.4	594.336	591.636
YER056C-A	94.209	95.745	95.537	95.174	96.732	96.786
YER057C	107.1	107.72	108.06	106.341	106.374	106.886
YER058W	93.447	94.377	93.415	93.624	94.127	93.603
YER059W	406.579	410.139	412.445	419.682	421.417	423.008
YER060W	498.611	495.064	494.668	505.633	500.779	498.818
