gene_id	JCYL001B	JCYL002B	JCYL003B	JCYL001D	JCYL002D	JCYL003D
YER092W	85.416	87.104	86.312	86.823	88.192	87.777
YER093C	3985.039	3967.307	4003.13	4018.962	3940.342	3950.674
YER093C-A	120.784	121.88	121.022	120.022	120.342	120.133
YER094C	225.01	228.427	226.241	217.453	219.3	219.758
YER095W	871.639	885.989	898.92	722.072	726.095	738.377
YER096W	619.015	619.107	621.995	629.463	625.149	626.587
YER098W	2671.639	2732.525	2704.722	2689.084	2699.053	2696.089
YER099C	291.357	294.656	292.509	293.585	294.806	293.317
YER100W	447.485	449.764	449.382	452.516	446.321	448.111
YER101C	594.219	598.042	598.97	603.824	599.526	599.435
YER102W	128.126	129.224	129.215	126.657	127.92	128.158
YER103W	5573.412	5567.617	6006.389	3821.485	3603.032	3877.459
YER104W	826.102	834.854	846.862	830.969	829.858	841.794
YER105C	3162.53	3172.596	3186.831	3229.742	3191.556	3207.47
YER106W	787.285	798.968	802.572	828.634	828.415	831.602
YER107C	254.813	256.849	256.003	257.96	259.496	258.481
YER109C	2037.431	2027.008	2065.637	1824.235	1791.814	1835.441
YER110C	1016.297	1013.795	1019.849	1037.706	1031.655	1033.614
YER111C	3150.77	3149.934	3172.668	3275.019	3224.945	3242.974
YER112W	462.611	466.775	469.38	481.644	480.176	480.93
YER113C	1133.163	1142.26	1142.838	1161.879	1156.068	1156.427
YER114C	1310.869	1313.677	1321.27	1311.068	1302.527	1308.282
YER115C	743.645	759.881	760.292	744.231	746.324	750.25
YER116C	451.671	448.219	452.177	421.121	416.609	422.899
YER117W	85.993	86.606	85.755	85.137	85.732	85.342
YER118C	519.313	518.942	517.558	529.378	523.272	522.761
YER119C	705.486	718.019	726.518	634.384	637.444	643.806
YER120W	307.246	309.719	309.385	298.509	300.192	301.174
YER121W	160.898	161.674	162.783	167.061	165.732	166.037
YER122C	689.019	689.662	692.849	711.837	707.27	710.005
YER123W	875.331	876.801	881.108	906.235	897.637	900.504
YER124C	1387.852	1347.959	1364.707	1427.521	1374.52	1396.484
YER125W	1237.449	1230.707	1232.706	1255.284	1234.895	1235.62
YER126C	227.75	232.57	231.579	232.226	235.66	234.309
YER127W	392.204	397.764	396.843	398.265	400.742	400.953
YER128W	202.086	204.307	205.305	208.209	209.725	209.686
YER129W	2180.152	2205.379	2225.681	2252.436	2246.888	2257.579
YER130C	565.984	567.46	567.755	584.645	581.996	582.341
YER131W	72.473	73.296	72.902	71.14	72.254	72.135
YER132C	3966.745	3907.038	3924.785	4024.589	3907.121	3913.382
YER133W	447.132	447.413	445.486	467.331	461.014	458.594
YER134C	435.203	440.356	440.457	449.303	450.551	446.608
YER135C	198.28	199.293	200.227	206.397	205.409	205.337
YER136W	474.708	472.272	472.929	491.488	484.365	483.716
YER137C	1843.281	1952.2	1998.645	1844.071	1925.847	1967.985
YER138C	2547.022	2555.762	2558.026	2625.541	2604.307	2613.449
YER138W-A	49	49	49	49	49	49
YER139C	515.173	530.643	531.758	518.938	523.515	520.694
YER140W	808.542	802.89	803.472	830.142	817.762	819.464
YER141W	528.933	533.191	532.436	537.175	537.2	535.505
YER142C	523.917	539.43	541.654	550.386	558.719	559.01
YER143W	702.388	700.794	708.743	630.115	625.026	634.95
YER144C	1414.098	1409.31	1416.268	1447.149	1427.114	1437.976
YER145C	476.582	476.718	476.168	454.6	452.954	453.544
YER145C-A	172.34	167.905	169.96	172.32	167.634	168.696
YER146W	123.573	128.01	127.03	120.833	124.534	124.403
YER147C	2335.749	2398.031	2441.709	1935.812	1945.902	1992.438
YER148W	218.445	224.751	226.58	223.774	229.087	229.453
YER149C	471.409	473.697	473.927	480.977	480.873	481.235
YER150W	362.05	389.174	390.126	311.602	322.225	329.172
YER151C	1506.347	1509.26	1523.448	1537.552	1522.448	1532.95
YER152C	1599.763	1568.918	1584.475	1367.653	1333.925	1354.982
YER153C	6722.472	6698.525	7137.77	4826.28	4656.139	4868.213
YER154W	850.526	843.767	857.313	787.427	775.841	789.339
YER155C	5318.58	5312.531	5345.138	5482.062	5395.356	5420.299
YER156C	405.736	412.888	408.59	393.871	397.106	396.727
YER157W	1621.893	1634.313	1643.077	1685.568	1674.642	1682.859
YER158C	699.69	700.501	702.372	708.412	704.865	709.498
YER159C	265.716	263.154	265.161	275.619	268.78	269.947
YER159C-A	493.244853852393	493.244853852393	493.244853852393	495.906	490.569	493.274
YER160C	2759.098	2753.971	2745.403	2839.926	2799.172	2803.247
YER161C	325.537	332.001	330.099	332.038	336.711	336.61
YER162C	818.031	834.346	832.268	839.056	848.985	847.632
YER163C	183.869	186.757	183.56	182.104	184.626	183.146
YER164W	2199.918	2242.915	2259.308	2260.564	2279.122	2281.703
YER165W	5352.313	5988.906	6229.114	3684.814	3959.959	4191.584
YER166W	2374.404	2389.052	2394.955	2446.791	2435.396	2437.713
YER167W	1373.453	1369.268	1379.868	1360.709	1346.096	1356.245
YER168C	7312.54	7331.591	7407.473	7133.261	6997.609	7074.334
YER169W	976.306	976.376	983.583	997.587	992.923	997.317
YER170W	266.563	271.849	272.497	271.728	275.399	276.661
YER171W	1477.46	1460.848	1473.048	1520.951	1486.043	1495.878
YER172C	3407.874	3466.507	3475.366	3540.011	3552.451	3556.062
YER173W	1995.195	1998.726	2007.818	2056.422	2028.29	2043.924
YER174C	216.63	216.881	217.626	221.487	220.579	220.622
YER175C	376.966	380.082	380.772	378.793	378.94	379.673
YER175W-A	155.479	165.14	164.367	164.166	170.269	169.665
YER176W	1612.879	1651.043	1658.075	1653.6	1678.274	1684.051
YER177W	262.468	259.345	258.668	253.843	251.405	251.565
YER178W	377.534	374.971	371.466	372.338	369.213	368.393
YER179W	394.998	407.021	408.788	407.751	416.951	417.707
YER180C	341.858	345.062	347.181	354.888	354.247	356.275
YER180C-A	134.289	136.784	136.592	128.46	129.076	130.104
YER181C	338.31	344.185	346.36	344.45	344.545	347.656
YER182W	215.22	217.267	218.412	219.819	220.862	220.796
YER183C	166.37	165.522	165.768	168.955	167.599	167.447
YER184C	1081.668	1091.217	1101.601	1122.699	1121.443	1125.507
YER185W	518.22	505.261	507.165	533.148	513.633	511.192
YER186C	451.907	456.336	457.36	464.82	463.532	463.199
YER187W	211.168	213.76	211.682	208.667	209.2	208.29
YER188C-A	416.415	405.332	411.267	422.958	406.787	414.924
YER188W	333.01	334.437	331.271	303.557	302.221	303.935
YER189W	105.26	105.159	105.945	108.135	108	107.747
YER190C-B	434	434	434	434	434	434
YER190W	3669.597	3640.483	3746.577	3109.021	3071.892	3130.364
YFL001W	800.038	805.803	814.066	833.356	826.615	833.794
YFL002C	1027.433	1045.841	1049.632	1062.932	1068.314	1069.698
YFL002W-A	3495.535	3486.634	3494.97	3609.235	3540.915	3556.094
YFL002W-B	1268	1268	1268	1268	1268	1268
YFL003C	12213.536	12854.758	12941.314	12284.869	12597.639	12710.476
YFL004W	1705.296	1711.57	1707.583	1772.364	1753.482	1749.576
YFL005W	206.371	208.449	206.475	210.706	210.87	209.654
YFL007W	4559.203	4576.158	4548.905	4653.117	4594.005	4579.704
YFL008W	5283.907	5453.822	5486.854	5466.949	5528.038	5574.747
YFL009W	2044.392	2023.018	2074.719	2129.929	2081.117	2123.913
YFL010C	462.432	470.799	468.282	426.236	430.745	434.911
YFL010W-A	210.552	207.354	211.004	191.122	185.654	188.537
YFL011W	491.648	490.021	490.997	497.417	494.825	493.245
YFL012W	219.125	221.268	222.71	229.911	229.568	229.2
YFL013C	1573.007	1602.996	1610.964	1601.909	1605.075	1610.998
YFL014W	106.043	108.853	108.071	104.795	107.651	107.33
YFL015C	634.423	604.12	621.67	528.611	498.629	509.019
YFL016C	16339.192	16024.491	17152.787	12958.646	12304.543	12995.02
YFL017C	284.776	287.339	283.076	283.545	282.656	280.912
YFL017W-A	73.87	74.723	73.573	74.725	74.964	74.508
YFL018C	433.396	436.916	437.51	437.987	439.836	440.432
YFL019C	199.967	197.987	199.983	208.832	204.674	205.461
YFL020C	4946.405	5564.375	6147.229	3433.278	3774.891	4206.112
YFL021W	10683.406	10511.314	10839.928	9333.77	9057.814	9325.555
YFL022C	521.212	519.089	522.775	519.54	518.266	520.608
YFL023W	1279.169	1298.451	1293.447	1305.94	1311.393	1308.042
YFL024C	1599.588	1634.826	1637.005	1649.521	1662.327	1670.983
YFL025C	1555.476	1563.956	1573.932	1617.458	1605.815	1613.977
YFL026W	642.649	634.607	638.702	656.565	641.55	643.34
YFL027C	773.314	770.987	773.724	797.03	785.21	785.898
YFL028C	270.269	273.295	275.615	277.805	280.12	282.158
YFL029C	421.128	423.919	423.84	418.854	420.061	421.218
YFL030W	688.961	700.118	704.627	622.96	626.112	634.551
YFL031W	896.674	905.702	918.91	747.231	746.549	755.144
YFL033C	19130.562	19544.514	19433.74	18827.458	19075.472	19025.018
YFL034C-A	152.69	151.83	152.849	158.134	155.471	156.242
YFL034C-B	296.719	294.448	295.938	301.823	298.063	299.087
YFL034W	1202.453	1208.948	1207.635	1225.398	1224.187	1221.688
YFL036W	8876.767	8889.04	9092.093	8766.344	8609.531	8763.188
YFL037W	429.968	433.431	433.611	420.261	423.025	424.38
YFL038C	151.525	152.964	151.743	148.43	150.003	149.369
YFL039C	340.972	339.316	339.4	329.178	325.598	326.756
YFL040W	935.389	941.79	939.485	965.039	959.205	953.217
YFL041W	1302.016	1320.841	1349.999	1296.089	1293.265	1326.629
YFL041W-A	49	49	49	49	49	49
YFL042C	593.608	597.373	594.473	599.048	600.981	598.826
YFL044C	265.174	263.491	263.299	264.203	263.226	262.583
YFL045C	215.725	218.468	220.588	220.851	222.901	222.956
YFL046W	188.151	189.718	190.389	193.19	194.244	194.19
YFL047W	984.326	984.689	984.156	1016.493	1005.328	1003.591
YFL048C	763.512	772.897	774.874	797.961	795.936	794.367
YFL049W	1209.655	1246.964	1254.831	1217.421	1240.186	1246.23
YFL050C	1050.882	1052.817	1052.706	1075.18	1069.171	1067.945
YFL051C	144.071	143.871	145.11	148.446	147.284	148.452
YFL052W	562.865	566.259	566.703	557.537	556.514	557.841
YFL053W	4160.207	4413.033	4862.604	3024.636	3097.881	3248.963
YFL054C	881.866	916.008	914.077	811.937	835.066	836.375
YFL055W	658.893	650.281	649.84	650.783	639.934	640.804
YFL056C	488.069	502.087	501.122	492.494	502.716	501.131
YFL058W	332.341	332.819	333.139	316.748	316.262	317.927
YFL059W	305.225	313.398	309.052	296.733	302.456	301.311
YFL060C	231.124	232.477	233.674	237.866	238.149	237.739
YFL061W	233.757	233.907	231.71	225.412	224.131	224.188
YFL062W	566.061	566.322	569.653	586.002	578.509	577.466
YFL064C	190.506	189.649	191.229	194.586	193.439	193.552
YFL065C	87.145	88.354	88.232	88.407	89.034	88.981
YFL066C	640.75	646.4	648.18	586.532	587.941	590.394
YFL067W	172.341	172.785	169.763	168.273	167.827	166.425
YFL068W	255.305666666667	255.305666666667	255.305666666667	255.305666666667	255.305666666667	255.305666666667
YFR001W	265.579	268.134	268.846	277.251	277.773	276.885
YFR002W	3220.93	3270.042	3313.797	3330.365	3331.993	3381.895
YFR003C	268.411	273.433	271.467	264.21	266.721	266.44
YFR004W	386.495	392.998	390.502	389.477	392.926	390.92
YFR005C	678.311	675.178	680.381	704.041	692.556	696.291
YFR006W	657.307	658.871	660.94	675.471	671.479	671.333
YFR007W	482.944	479.157	481.725	499.414	491.513	490.632
YFR008W	286.619	291.178	294.262	295.89	298.544	299.734
YFR009W	704.984	708.682	709.301	721.991	721.282	720.238
YFR010W	811.461	822.192	826.093	848.569	847.925	847.141
YFR011C	228.284	228.038	229.897	236.901	234.592	234.386
YFR012W	425.882	431.644	430.124	436.843	436.491	437.607
YFR012W-A	38	38	38	38	38	38
YFR013W	1440.096	1443.57	1442.427	1475.959	1459.103	1461.585
YFR014C	499.887	506.156	507.47	501.329	503.465	503.542
YFR015C	642.481	643.841	640.231	649.016	647.264	644.873
YFR016C	1502.234	1526.235	1523.922	1537.277	1548.838	1545.313
YFR017C	3548.279	3665.967	3908.624	2420.523	2395.664	2553.46
YFR018C	5143.802	5292.911	5537.907	3761.656	3719.497	3898.377
YFR019W	30635.142	31744.985	31424.52	31513.441	32369.355	31700.303
YFR020W	234.968	234.455	234.738	238.863	237.779	237.186
YFR021W	458.241	458.062	456.694	459.849	458.542	458.729
YFR022W	946.931	946.027	950.398	916.812	910.479	917.692
YFR023W	2174.355	2184.36	2198.073	2266.369	2234.942	2249.205
YFR024C-A	780.009	785.669	784.834	710.418	711.78	712.995
YFR025C	378.099	382.086	380.797	378.744	380.632	380.832
YFR026C	156.18	155.098	154.778	159.508	157.361	156.797
YFR027W	261.517	264.02	262.277	266.703	267.33	266.128
YFR028C	843.619	847.151	847.169	825.549	821.701	826.967
YFR029W	890.047	915.494	912.825	843.204	858.858	864.421
YFR030W	1116.751	1109.046	1118.597	1148.471	1131.911	1136.785
YFR031C	4216.648	4221.843	4266.555	4373.471	4305.267	4339.005
YFR031C-A	278.217	280.396	279.975	264.332	265.566	267.689
YFR032C	4285.032	4431.852	4855.044	2911.234	2869.285	3117.638
YFR032C-A	53.814	53.588	53.325	52.086	51.75	52.087
YFR032C-B	320.918	319.112	318.071	325.025	316.484	316.813
YFR033C	220.243	225.205	221.535	205.909	208.599	208.954
YFR034C	7522.081	7670.935	8178.818	5786.56	5667.564	5903.89
YFR035C	117.306	117.181	116.867	114.956	114.036	114.156
YFR035W-A	105.842	109.433	108.293	102.248	105.184	105.395
YFR036W	191.924	191.462	191.698	183.941	183.162	184.399
YFR037C	1221.724	1262.111	1281.096	1071.937	1096.21	1115.857
YFR038W	4657.045	4750.789	4835.155	4680.148	4695.429	4742.726
YFR039C	866.906	873.582	870.56	893.146	888.306	887.443
YFR040W	3022.883	3062.715	3053.92	3104.605	3092.54	3101.976
YFR041C	488.335	490.893	495.158	511.652	508.842	511.392
YFR042W	244.619	244.472	246.112	254.611	251.87	251.322
YFR043C	294.518	299.926	301.761	304.226	307.501	309.177
YFR044C	382.898	379.592	381.228	388.563	385.492	386.029
YFR045W	799.462	811.742	820.572	821.013	820.184	830.714
YFR046C	402.259	406.914	408.272	413.709	416.789	417.462
YFR047C	288.654	291.269	287.323	285.026	285.623	284.373
YFR048W	1836.378	1882.232	1897.025	1868.54	1880.293	1890.24
YFR049W	82.043	82.897	82.769	82.855	83.067	82.976
YFR050C	241.551	241.269	240.126	243.887	242.56	241.409
YFR051C	2450.447	2446.684	2551.288	1842.98	1808.847	1880.442
YFR052W	393.519	393.617	398.437	406.939	405.038	408.983
YFR053C	331.32	330.873	329.97	332.324	331.583	330.687
YFR054C	309.385	310.104	315.713	325.601	320.932	324.551
YFR055W	315.347	314.973	313.561	313.713	311.6	311.389
YFR057W	293.554	293.848	298.631	308.697	304.526	307.536
YGL001C	486.703	488.632	494.652	502.326	499.408	501.761
YGL002W	199.355	198.682	199.07	204.002	202.768	202.306
YGL003C	525.541	525.432	525.546	532	531.235	530.646
YGL004C	509.438	516.102	514.95	525.42	525.909	524.587
YGL005C	307.382	308.543	310.182	319.921	318.756	318.239
YGL006W	5259.087	5370.445	5385.655	5339.655	5348.549	5360.3
YGL006W-A	49	49	49	49	49	49
YGL007C-A	177.779	172.075	173.383	181.523	171.988	172.576
YGL007W	180.016	186.155	188.603	173.397	177.928	179.782
YGL008C	789.069	788.691	790.271	779.258	777.231	779.256
YGL009C	869.5	869.473	869.782	880.416	875.606	875.402
YGL010W	135.342	136.333	137.335	139.86	139.975	139.793
YGL011C	299.311	303.437	303.474	301.136	301.178	302.237
YGL012W	379.428	376.086	376.826	380.648	377.054	377.123
YGL013C	2897.179	2872.396	2886.514	2937.793	2879.535	2894.487
YGL014W	16883.357	17290.095	16945.896	16992.068	17293.061	17125.481
YGL015C	855.158	864.216	858.425	858.806	846.591	841.997
YGL016W	2647.009	2637.222	2641.03	2734.023	2676.744	2690.952
YGL017W	477.715	482.427	480.647	482.007	484.874	483.285
YGL018C	138.099	139.262	138.702	137.852	138.816	138.928
YGL019W	215.382	217.431	214.272	213.013	214.849	213.283
YGL020C	288.395	289.691	289.988	300.773	299.338	299.553
YGL021W	1742.711	1772.91	1783.899	1805.678	1819.01	1817.327
YGL022W	781.967	772.744	771.668	753.882	745.278	745.459
YGL023C	1236.727	1252.106	1247.099	1146.235	1147.789	1154.058
YGL025C	1033.351	1036.693	1052.402	895.957	891.179	906.708
YGL026C	534.055	538.062	537.669	532.88	537.04	537.29
YGL027C	2028.876	2065.798	2067.343	2042.991	2052.676	2043.114
YGL028C	438.737	433.49	436.3	442.147	435.975	438.107
YGL029W	138.448	142.761	142.48	143.566	146.718	145.638
YGL030W	50.322	50.071	50.096	50.27	50.172	50.159
YGL031C	104.985	105.898	106.391	104.775	105.942	106.367
YGL032C	70.375	68.782	69.568	72.121	70.223	70.016
YGL033W	389.749	393.374	395.555	408.555	408.126	409.512
YGL034C	3179.58	3260.58	3454.701	2239.863	2231.409	2395.661
YGL035C	434.37	432.33	433.041	437.727	434.599	435.697
YGL036W	6650.886	6786.206	6686.037	6555.85	6499.509	6474.147
YGL037C	211.498	214.896	215.744	212.155	215.566	217.465
YGL038C	1909.913	1877.217	1883.613	1819.008	1775.468	1790.47
YGL039W	374.769	370.533	375.139	386.257	379.401	381.274
YGL040C	549.38	535.478	532.554	501.419	486.775	489.566
YGL041C-B	90.698	91.377	93.206	94.064	93.995	94.746
YGL041W-A	172.101	175.681	176.582	179.048	181.493	180.975
YGL043W	353.038	356.227	354.579	357.379	358.027	357.395
YGL044C	476.005	472.42	473.181	474.178	464.234	466.005
YGL045W	617.667	621.985	622.16	620.28	620.588	621.233
YGL047W	151.647	152.029	151.417	151.349	151.622	150.758
YGL048C	363.929	369.407	369.629	369.373	373.596	372.341
YGL049C	1222.396	1251.875	1259.955	1229.699	1250.187	1255.075
YGL050W	253.66	255.904	255.693	260.312	261.743	261.007
YGL051W	507.392	522.237	525.92	519.833	523.684	522.97
YGL053W	337.295	343.229	343.903	345.834	346.526	345.107
YGL054C	200.856	194.147	194.824	208.746	199.479	199.852
YGL055W	410.061	407.298	409.501	413.501	410.89	411.93
YGL056C	3468.984	3565.726	3643.189	3380.938	3418.813	3528.503
YGL057C	397.308	390.124	393.645	413.219	401.868	402.502
YGL058W	135.389	136.612	136.365	137.232	137.742	137.216
YGL059W	848.416	848.365	858.21	878.457	864.731	866.678
YGL060W	1223.275	1237.286	1245.027	1258.653	1257.011	1264.478
YGL061C	379.261	381.339	380.75	397.651	395.415	394.635
YGL062W	1415.911	1428.552	1426.761	1372.186	1377.587	1378.385
YGL063W	1418.258	1471.921	1489.852	1220.257	1247.873	1270.438
YGL064C	902.399	907.869	909.061	917.735	911.974	914.418
YGL065C	2052.731	1995.789	2007.077	2065.711	1973.877	1975.794
YGL066W	1077.781	1069.112	1077.323	1017.597	1004.261	1014.373
YGL067W	433.361	434.838	438.208	446.064	444.192	445.661
YGL068W	459.603	445.977	453.09	404.016	389.436	395.842
YGL070C	106.573	106.84	107.215	108.304	108.302	108.051
YGL071W	767.328	771.459	774.378	784.68	783.367	786.068
YGL073W	2664.074	2709.138	2706.629	2692.8	2685.933	2696.672
YGL075C	472.212	468.94	473.408	490.233	481.713	483.222
YGL076C	163.724	163.123	163.662	162.963	162.604	163.06
YGL077C	522.51	519.421	521.685	529.035	523.516	523.478
YGL078C	576.737	590.093	591.863	594.69	603.125	603.504
YGL079W	339.148	335.056	337.314	351.376	344.327	345.468
YGL080W	372.623	363.724	381.456	382.535	368.594	379.227
YGL081W	359.077	361.011	361.795	371.573	370.226	369.401
YGL082W	478.973	490.164	494.2	496.989	504.131	507.216
YGL083W	1220.504	1227.053	1235.332	1257.72	1251.364	1257.814
YGL084C	709.273	699.911	706.169	734.701	718.407	722.051
YGL085W	437.399	447.634	447.068	448.824	451.886	452.9
YGL086W	39479.088	40195.299	39170.407	39725.62	40020.378	39120.872
YGL087C	110.879	111.865	111.815	113.09	113.865	114.269
YGL088W	1853.34976912667	1806.925	1922.768	1803.341	1853.34976912667	1883.149
YGL089C	133.019	133.716	132.125	130.787	130.927	130.462
YGL090W	493.983	497.148	497.339	511.343	510.343	508.431
YGL091C	2405.53	2480.604	2543.439	2395.685	2439.448	2460.093
YGL092W	2050.693	2057.261	2067.866	2111.599	2098.099	2102.865
YGL093W	1690.847	1732.95	1744.008	1701.938	1725.552	1732.49
YGL094C	1227.211	1229.561	1236.86	1270.702	1264.808	1267.197
YGL095C	1358.852	1373.095	1367.535	1401.325	1392.898	1388.112
YGL096W	354.317	358.548	360.329	362.724	362.927	365.928
YGL097W	525.371	530.529	529.081	526.506	530.282	529.538
YGL098W	581.942	586.493	575.123	594.627	581.943	578.193
YGL099W	888.375	903.275	907.888	914.726	919.195	921.935
YGL100W	319.194	322.269	323.08	324.029	326.016	325.922
YGL101W	294.728	297.614	299.071	305.732	305.137	305.143
YGL103W	166.472	170.33	168.988	159.321	161.388	162.167
YGL104C	631.176	627.042	626.533	650.172	639.566	636.63
YGL105W	1418.065	1309.572	1326.884	1135.252	1051.896	1049.189
YGL106W	154.302	158.231	156.019	150.354	153.934	153.836
YGL107C	1211.365	1216.054	1228.709	1252.399	1243.04	1248.674
YGL108C	127.57	127.812	128.342	129.744	129.744	130.055
YGL110C	1081.678	1084.484	1091.593	1130.928	1120.293	1121.765
YGL111W	2259.442	2138.275	2085.049	2291.837	2144.712	2071.235
YGL112C	663.52	666.438	671.86	685.857	682.31	684.951
YGL113W	4380.549	4588.209	4611.97	4357.372	4435.829	4441.233
YGL114W	1892.219	1853.871	1867.29	1621.86	1573.369	1592.105
YGL115W	337.466	337.835	337.002	346.642	344.996	343.481
YGL116W	942.976	957.671	963.033	960.863	964.307	968.072
YGL117W	277.006	276.412	278.367	286.32	282.942	282.367
YGL118C	2125.6	2129.361	2083.34	2166.809	2141.569	2111.653
YGL119W	805.152	813.744	818.764	819.766	820.953	823.313
YGL120C	1067.118	1075.477	1081.88	1075.883	1078.036	1084.497
YGL121C	90.74	90.313	90.778	90.372	90.105	90.379
YGL122C	764.819	768.64	776.027	714.084	712.436	719.272
YGL123W	205.677	205.377	204.149	201.509	201.81	201.536
YGL124C	1037.67	1033.315	1041.009	1081.236	1065.801	1068.756
YGL125W	1083.352	1089.433	1089.2	982.332	978.78	989.503
YGL126W	13780.214	14029.848	15262.933	9820.858	9653.79	10282.057
YGL127C	137.673	138.286	137.89	134.24	134.397	134.565
YGL128C	315.449	315.804	317.327	319.838	319.003	320.341
YGL129C	754.746	755.853	762.338	780.321	773.258	776.404
YGL130W	502.252	506.807	507.724	517.086	517.569	517.479
YGL131C	3216.424	3213.264	3211.661	3324.172	3272.749	3276.976
YGL133W	2004.472	2020.414	2030.688	2071.661	2061.891	2067.953
YGL134W	467.261	471.103	473.236	482.937	481.982	482.255
YGL135W	160.211	159.016	160.641	160.357	159.32	159.462
YGL136C	353.1	355.205	355.044	358.161	358.554	357.847
YGL137W	941.713	952.935	956.503	930.53	937.153	939.646
YGL138C	853.61	858.82	864.385	891.957	884.38	890.62
YGL139W	1065.83	1061.524	1067.568	1094.106	1078.761	1079.782
YGL140C	1825.09	1825.134	1830.394	1882.466	1860.618	1864.638
YGL141W	2110.964	2133.328	2144.462	2185.99	2176.819	2179.126
YGL142C	3607.672	3852.611	3968.543	3546.969	3800.917	3869.964
YGL143C	651.146	651.571	647.219	665.169	658.075	655.814
YGL144C	703.157	706.895	709.957	721.237	719.053	718.6
YGL145W	2679.156	2684.584	2690.041	2744.01	2691.419	2709.441
YGL146C	742.971	751.544	745.681	707.669	707.037	706.01
YGL147C	123.066	123.328	123.95	121.734	122.345	122.196
YGL148W	433.243	436.354	432.69	424.134	425.74	426.3
YGL149W	52.981	49.779	50.92	53.193	50.418	50.803
YGL150C	1779.245	1789.456	1793.213	1837.859	1834.237	1832.834
YGL151W	4639.339	4852.553	4986.678	4779.789	4924.552	5032.613
YGL153W	440.906	449.843	451.483	456.009	461.927	462.705
YGL154C	354.526	370.244	372.383	362.962	372.979	375.747
YGL155W	482.113	482.83	482.149	497.703	493.151	490.543
YGL156W	1136.592	1137.599	1139.868	1166.636	1159.148	1157.295
YGL157W	443.369	440.587	446.342	458.525	453.283	455.302
YGL158W	576.334	576.226	577.911	590.587	586.314	585.523
YGL159W	778.914	784.927	788.836	815.169	810.559	808.957
YGL160W	1105.92	1090.138	1100.601	1152.936	1124.276	1132.448
YGL161C	301.245	303.735	301.329	302.415	303.522	301.284
YGL162W	1681.101	1770.006	1826.505	1366.554	1388.609	1435.663
YGL163C	1537.609	1562.512	1569.283	1472.013	1482.587	1486.517
YGL164C	481.664	488.543	487.407	497.3	499.944	498.17
YGL166W	581.269	574.873	574.572	489.646	483.757	489.589
YGL167C	1569.583	1621.692	1640.82	1598.483	1630.15	1646.007
YGL168W	259.737	261.091	259.922	269.602	264.962	264.513
YGL169W	572.863	571.846	571.675	591.219	583.363	583.596
YGL170C	757.675	764.899	770.602	790.06	789.287	793.163
YGL171W	1350.923	1358.57	1370.087	1418.073	1400.904	1410.147
YGL172W	1095.27	1079.152	1093.468	1055.591	1032.586	1044.453
YGL173C	2835.561	2879.215	2887.184	2920.924	2923.003	2923.322
YGL174W	277.57	284.492	286.522	283.088	289.454	290.432
YGL175C	523.65	528.314	530.642	541.911	539.073	544.264
YGL176C	1268.625	1295.128	1293.279	1307.097	1311.297	1310.249
YGL178W	7310.717	7642.36	7721.151	7217.329	7354.847	7389.847
YGL179C	597.665	593.273	592.072	613.096	603.778	602.496
YGL180W	1850.268	1867.7	1884.343	1930.5	1922.876	1923.976
YGL181W	2101.238	2084.231	2166.877	1644.594	1621.216	1685.427
YGL183C	672.624	699.499	699.959	704.637	718.55	719.065
YGL184C	546.983	544.752	541.35	550.337	541.882	541.26
YGL185C	492.775	499.84	504.351	505.067	509.794	512.393
YGL186C	644.633	641.948	640.883	658.835	650.551	648.759
YGL187C	98.563	98.565	98.414	99.029	99.098	98.879
YGL188C-A	88.217	91.237	90.734	92.192	93.084	92.723
YGL189C	78.97	80.633	80.338	77.351	79.242	79.206
YGL190C	3125.545	3103.52	3142.08	3158.122	3066.552	3107.949
YGL191W	77.742	78.328	78.331	78.379	78.928	78.921
YGL192W	603.611	612.732	613.924	616.191	622.864	622.247
YGL193C	81.869	78.415	79.319	82.367	78.958	79.361
YGL194C	607.27	607.112	608.724	625.683	620.691	621.61
YGL194C-A	1275.655	1416.638	1441.364	1280.622	1379.556	1392.038
YGL195W	3459.231	3459.093	3483.446	3565.841	3533.027	3538.976
YGL196W	577.769	572.285	576.694	595.658	585.521	588.608
YGL197W	1752.502	1754.67	1758.987	1792.342	1780.565	1784.506
YGL198W	565.958	575.252	573.537	496.551	497.435	501.931
YGL200C	163.475	160.554	161.1	163.083	160.474	160.719
YGL201C	1983.285	2017.125	2026.93	2004.017	2017.098	2028.113
YGL202W	400.221	396.774	397.975	400.477	396.802	397.784
YGL203C	809.21	812.382	810.881	822.897	819.667	816.524
YGL204C	78.258	76.855	77.373	81.341	79.47	79.32
YGL205W	2084.198	2141.85	2118.327	1980.637	1994.15	1972.816
YGL206C	2878.303	2884.875	2902.247	2972.326	2942.227	2948.131
YGL207W	3100.096	3023.303	3022.911	3157.614	3037.188	3047.387
YGL208W	403.259	405.541	401.478	398.541	399.779	399.345
YGL209W	376.353	375.854	374.453	364.02	362.289	363.828
YGL210W	298.501	301.024	299.422	300.072	300.488	299.655
YGL211W	368.485	371.264	367.247	362.256	363.137	361.251
YGL212W	456.535	468.883	464.824	430.774	437.403	436.098
YGL213C	430.546	432.508	430.722	444.267	442.459	439.478
YGL215W	1284.551	1344.856	1338.506	1279.113	1304.977	1313.796
YGL216W	1887.524	1915.603	1930.827	1653.277	1652.799	1667.277
YGL219C	516.856	525.601	529.939	525.854	533.177	536.558
